id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,terraformingState,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,starId
26c1edc359,Aster,Class II gas giant,13,1.7700182029120255,109.76757,50226.472,239,null,No atmosphere,null,224.99999376358795,0.02600001891090954,0.009,2.7,152.619235,3.4304297578935183,false,0.385089,2020-09-08 04:45:22,ee5a73cb8b
5f4668d863,Dust Ball,Rocky body,50,0.15976258595549844,0.006,1236.01175,118,0,No atmosphere,Not terraformable,35.99999955407407,0.1000000721212939,0.009,3.5,164.474247,25.875484015416667,false,0.317647,2020-09-08 04:45:22,ee5a73cb8b
dde5a40f8e,Ross 154 3,Icy body,276,0.3350125224870274,0.159204,4396.742,44,0.000012902817665926474,No atmosphere,null,335.82668337556714,0.5525779318294134,0.000073,0.335473,220.534593,1.7439324276041666,false,0.374436,2020-09-08 04:45:22,ee5a73cb8b
2f90e70aa9,Ross 154 4,Icy body,488,0.31658161829901277,0.136293,4184.836,33,0.000011522023192696769,No atmosphere,null,789.6794282175927,0.9771260374461332,0.000022,-0.451461,205.223009,1.9844668509837964,false,-0.043063,2020-09-08 04:45:22,ee5a73cb8b
be74e052d1,Ross 154 5,Icy body,842,0.3635554358012781,0.198983,4718.535,25,0.000015195085122131753,No atmosphere,null,1794.1234012444445,1.6886964147614034,0.00046,0.002698,347.332301,1.2122669296875,false,0.269569,2020-09-08 04:45:22,ee5a73cb8b
b53ea0734d,Ross 154 6,Icy body,1502,0.36242111759094053,0.1973,4705.885,20,0.000015100350357759685,No atmosphere,null,4265.051886991204,3.007919892790693,0.000865,0.018641,6.767642,0.8930106632175926,false,-0.060862,2020-09-08 04:45:22,ee5a73cb8b
d90faf0b2b,Ross 154 7,Icy body,2581,0.5062037058815437,0.481136,6218.0725,20,0.10109668956328645,Helium,null,9631.36422689317,5.177362539982129,0.003576,0.217078,78.850402,1.7394224538425926,false,0.289707,2020-09-08 04:45:22,ee5a73cb8b
b40f4a07ac,Parutis 1,Class IV gas giant,182,15.692161202314999,2071.598145,73281.76,936,null,No atmosphere,null,68.55841588091435,0.36303836835705705,0.01,-0.091677,290.077366,68.71695038819445,false,0.548562,2020-08-30 22:27:32,cc035ee64a
1f4e0b1f18,Parutis 2,High metal content world,302,1.0373511676329312,0.872907,5850.67,438,2.090180884529978,Sulphur dioxide,null,147.52800127974535,0.6051015991274333,0.000049,-0.022922,184.052547,5.954809708252315,false,0.209086,2020-08-30 22:27:32,cc035ee64a
a33c26caa5,Parutis 3,High metal content world,503,1.2855288506945646,1.461802,6801.2365,1057,339.9676289168517,Hot thick Carbon dioxide,null,317.4592775327199,1.0085653851191478,0.000034,0.000074,182.414303,0.7976428233101852,false,0.41446,2020-08-30 22:27:32,cc035ee64a
56d2b03ed7,Parutis 4,Earth-like world,839,1.155616061923511,1.140675,6336.635,313,2.3057623982235382,Suitable for water-based life,Terraformed,683.1274540335995,1.6810469103287176,null,0.052008,83.533418,1.7589020516550928,false,0.09701,2020-09-02 20:52:40,cc035ee64a
c73da336ef,Parutis 5,High metal content world,1332,1.090146868642064,0.987777,6071.157,218,4.281323094004441,Nitrogen,null,1469.9934809296296,2.8019191647406916,0.075734,172.200872,150.926577,1.0076676548148147,false,0.506141,2020-08-30 22:27:32,cc035ee64a
2cb8ae2f1a,LHS 380 A 1,Icy body,48,1.6485830969469162,7.889577,13952.626,599,32392.038134715025,Hot thick Methane-rich,Not terraformable,17.473994305844908,0.09572546975755183,0.00008,0.001579,103.39343,17.48241342542824,true,0.267863,2020-09-07 06:44:45,e84326b623
c7de2c9c14,LHS 380 A 2,Class I gas giant,1468,0.9736122146781885,65.413483,52278.744,27,null,No atmosphere,Not terraformable,2967.904356342824,2.9358417509736654,0.004481,-0.003279,177.153356,0.8135424248379629,false,0.415548,2020-09-07 06:44:45,e84326b623
70c99b6a39,LHS 380 B 1,Icy body,81283,1.0745264450196756,3.09328,10821.453,53,0.5963045891931902,Helium,null,12.368133498564815,0.0010050869503803706,0.181096,-1.2311,259.165985,19.859425511875,true,0.314448,2020-09-07 06:44:45,869c2e1109
eb5b0ca4e2,LHS 380 B 2,Icy body,81283,0.8842764525550965,1.959941,9495.372,53,0.3698057765901801,Neon-rich,null,12.368133498564815,0.0015862796347325282,0.181096,-1.2311,79.165991,15.808063654756944,false,0.485313,2020-09-07 06:44:45,869c2e1109
9588472682,LHS 380 B 3,Icy body,81168,2.12979563737529,13.201853,15879.36,43,2.342662842339008,Helium,null,241.98441317788195,0.5292651317505952,0.000033,0.000649,78.029017,242.62398504466435,false,-0.007206,2020-09-07 06:44:45,869c2e1109
bc385f4300,LHS 380 B 4,Class I gas giant,81812,1.630607997409275,181.131546,67221.28,48,null,No atmosphere,null,1047.9851039471412,1.4062150656386982,0.000057,-0.325069,10.776269,1.7907910325578702,false,-0.405249,2020-09-07 06:44:45,869c2e1109
6d0d38ba86,LHS 380 B 5,Class I gas giant,81927,1.492629772593798,157.841827,65587.264,42,null,No atmosphere,null,1553.081734864815,1.82786687420311,0.000149,-0.012662,126.799757,1.0556966382523147,false,-0.21723,2020-09-07 06:44:45,869c2e1109
a3ead31319,LHS 380 B 6,Class I gas giant,81087,1.6259430531080676,174.053375,65989.232,41,null,No atmosphere,null,2366.20202108669,2.4201907648726984,0.001877,0.727465,275.759035,0.8625901205902777,false,2.164651,2020-09-07 06:44:45,869c2e1109
d76d2452bc,LHS 380 B 7,Class I gas giant,82722,0.7223408459663145,29.892422,41029.288,21,null,No atmosphere,null,4129.893870817245,3.508388092769291,0.000809,-0.27567,269.898432,0.8494975143402776,false,-2.084417,2020-09-07 06:44:45,869c2e1109
fdd0f7d441,LHS 380 B 8,Icy body,81593,1.0508169650153059,2.938516,10665.593,20,0.5575223985294843,Helium,null,6127.485660491204,4.563904597350262,0.00162,0.64908,91.445947,1.4342488035995369,false,0.279476,2020-09-07 06:44:45,869c2e1109
1b4a401146,Core Sys Sector VO-R a4-0 1,Icy body,292,0.3077379149905758,0.124785,4061.39475,45,0.000010783942758450531,No atmosphere,Not terraformable,436.6330043585185,0.5857788688533386,0.000025,0.141906,16.657459,0.9237095795717593,false,2.055895,2020-08-31 15:50:29,9dfae4469f
0d43fee8af,Core Sys Sector VO-R a4-0 2,Icy body,390,0.2605798625898695,0.07995,3532.83475,38,null,No atmosphere,Not terraformable,78.22022048962964,0.0012961756753669489,0.134298,0.14285,97.665428,113.95737458784721,true,0.496429,2020-08-31 15:50:20,9dfae4469f
ebd48ea27b,Core Sys Sector VO-R a4-0 3,Icy body,390,0.2500503470729248,0.071226,3404.004,38,null,No atmosphere,Not terraformable,78.22022048962964,0.0014549505647870828,0.134298,0.14285,277.665423,107.55986312152777,true,0.444371,2020-08-31 15:50:22,9dfae4469f
0edb4c3695,Core Sys Sector VO-R a4-0 4,Icy body,952,0.3448278572228201,0.173455,4523.5225,24,0.0002418472736244757,No atmosphere,Not terraformable,2567.1315551907405,1.9081891808708744,0.000027,0.837043,36.778987,1.0560353046643518,false,0.09619,2020-08-31 15:50:50,9dfae4469f
08ff548998,Core Sys Sector VO-R a4-0 5,Icy body,1201,0.3223699243945045,0.144235,4266.2135,22,0.000011999082161361954,No atmosphere,Not terraformable,3639.628213864815,2.4082079888993366,0.000829,-0.285516,42.43742,0.7227892349074074,false,0.032683,2020-08-31 15:50:35,9dfae4469f
d7d4ae9ce8,Core Sys Sector VO-R a4-0 6,Icy body,1614,0.2842864195032226,0.10191,3818.694,20,0.00000933150752528991,No atmosphere,Not terraformable,5673.847609648033,3.237733573162616,0.001128,0.109595,84.879184,1.3425651833680554,false,-0.347579,2020-08-31 15:50:25,9dfae4469f
cf22f557eb,Core Sys Sector VO-R a4-0 7,Icy body,2691,0.3837182453244821,0.229153,4928.7985,20,0.0011643259511472982,Thin Neon,Not terraformable,12324.86770108912,5.4305543235099005,0.007248,0.816297,315.154344,0.4779510678703704,false,1.962912,2020-08-31 15:50:44,9dfae4469f
530601f34a,Core Sys Sector VO-R a4-0 8,Icy body,3980,0.23750692631118028,0.061637,3249.13025,20,null,No atmosphere,Not terraformable,21936.097354800924,7.975579151735881,0.000436,-0.67181,53.252711,1.0381464121527777,false,0.075939,2020-08-31 15:50:37,9dfae4469f
684e278dfe,Bhritzameno 1,Rocky Ice world,789,0.7241559787911707,0.63116,5954.4025,160,917.9543054527511,Thick Argon-rich,null,946.4406097928704,1.5804837973878996,0.000462,0.005276,266.616591,0.6840836056481482,false,-0.473496,2020-09-04 18:43:08,5a389f7e1f
06394b39aa,Bhritzameno 2,Class II gas giant,1387,4.310914976722082,624.050781,76737.872,188,null,No atmosphere,null,435.90600705809027,0.0003120571764734149,0.134365,7.708415,79.229317,1.2379396333680555,false,0.228127,2020-09-04 18:43:08,5a389f7e1f
bd4caba76d,Bhritzameno 3,Icy body,1329,0.7695659291223985,1.405988,8620.896,93,2.9971524179620035,Argon-rich,null,435.90600705809027,0.13851415754074634,0.134365,7.708415,259.229311,1.5265518511458331,false,0.507885,2020-09-04 18:43:08,5a389f7e1f
a334ed98d3,Bhritzameno 4,Class I gas giant,1926,0.7609206944171597,5.371814,16946.316,80,null,No atmosphere,null,3599.548988320255,3.8508789455445775,0.005973,-4.474451,50.842887,1.942199361909722,false,-0.02341,2020-09-04 18:43:08,5a389f7e1f
2e570a0a66,LTT 8181 A 1,High metal content world,7,0.49825081844082325,0.126237,3210.36075,618,0,No atmosphere,Not terraformable,1.010102116400463,0.014133347346115,0.000004,-0.000282,250.311123,1.0126906365740742,false,0.289978,2020-09-08 15:29:43,3f79d803a5
31b3e3c3b4,LTT 8181 A 2,High metal content world,12,1.3858356722852916,1.763247,7194.245,511,2.6210066617320504,Hot Sulphur dioxide,Not terraformable,2.3318393224884257,0.024686943763404783,0.000007,0.000065,92.102465,2.3378150514699074,true,-0.455578,2020-09-08 15:29:43,3f79d803a5
3b667cecdf,LTT 8181 A 3,High metal content world,23,2.00388760683459,4.096296,9118.922,1254,571.752913890945,Hot thick Carbon dioxide,Not terraformable,5.843290783194444,0.04554491033285476,0.000033,-0.011225,134.572212,5.858264839351851,false,-0.446201,2020-09-08 15:29:43,3f79d803a5
4a7df21d73,LTT 8181 A 4,Class I gas giant,1606,2.7532215324253184,370.077728,73945.272,102,null,No atmosphere,Not terraformable,54.516782639201395,0.013707843014593121,0.109909,6.368225,314.183941,-86.4940508200926,false,-2.570176,2020-09-08 15:31:22,3f79d803a5
92108d8406,LTT 8181 A 5,Class I gas giant,1616,1.9914011549691686,243.925049,70588.4,84,null,No atmosphere,Not terraformable,54.516782639201395,0.020797089678373345,0.109909,6.368225,134.183946,70.22142802890046,true,-0.335676,2020-09-08 15:31:12,3f79d803a5
3b995f41bc,LTT 8181 B 1,Icy body,12166,1.494472641686359,6.437853,13237.655,412,26867.003562792994,Thick Methane-rich,Not terraformable,845.3322505509376,1.085737963811874,0.00118,-0.426011,115.146495,1.2118363016782407,false,-0.036063,2020-09-08 15:33:48,12c7d05ff0
88e2a87a74,LTT 8181 B 2,Class I gas giant,12769,0.36385088400618776,2.1929,15657.853,59,null,No atmosphere,Not terraformable,2192.1285186652776,2.049355986057695,0.010673,-0.728501,241.977193,1.6595528878587962,false,0.384546,2020-09-08 15:31:02,12c7d05ff0
bd48da770b,LTT 8181 B 3,Class I gas giant,12106,1.6968878893989752,193.657822,68135.816,76,null,No atmosphere,Not terraformable,2941.063363794907,2.4929276350442735,0.007426,-0.006395,227.815339,1.0332759906712963,false,-0.13733,2020-09-08 15:30:45,12c7d05ff0
9e9ea497ed,Major,Rocky body,140,0.16843103318746147,0.007,1300.236875,53,null,No atmosphere,null,57.99999943486111,0.27500020231787964,0.275,2.5,119.220894,116.86137411833333,true,0.284677,2020-08-14 22:50:38,7c6e63b465
2b7d07b952,van Maanen's Star 2,Icy body,339,0.2960478722544588,0.114438,3965.41525,30,0.00001014293609671848,No atmosphere,null,454.2558971378588,0.6798684228204727,0.000177,0.036814,320.477472,1.6241664929629631,false,0.452694,2020-08-14 22:54:13,7c6e63b465
66145433e1,van Maanen's Star 3,Icy body,604,0.30738722939848584,0.126965,4099.05375,22,0.000010934813718233407,No atmosphere,null,53.13572715277778,0.0010700633925276853,0.183082,7.012794,204.871773,106.83310410778935,false,0.294518,2020-08-14 23:01:05,7c6e63b465
3376311c65,van Maanen's Star 4,Icy body,605,0.28166437267634226,0.099671,3794.04925,22,0.000009181218850234393,No atmosphere,null,53.13572715277778,0.001363095113155511,0.183082,7.012794,24.871779,94.65585688210648,false,-0.255866,2020-08-14 22:58:08,7c6e63b465
2c78a7d682,van Maanen's Star 5,Icy body,1079,0.4194772328845687,0.294573,5344.7425,20,0.0009781691685171478,No atmosphere,null,2577.310014102199,2.1627297777408137,0.000204,-0.019361,177.80704,0.6901550606597222,false,2.258345,2020-08-14 23:09:15,7c6e63b465
dc1130db2f,van Maanen's Star 6,Icy body,1474,0.39249323579928036,0.247306,5062.7415,20,0.0002148059116703676,No atmosphere,null,4126.048681360648,2.9596978136856595,0.002268,-0.174402,289.208309,0.4272039750925926,false,-0.208459,2020-08-14 23:13:35,7c6e63b465
bfc2ca9611,van Maanen's Star 7,Icy body,2007,0.392341284387176,0.247049,5061.09,20,0.00021090883789785344,No atmosphere,null,6535.730842087037,4.021801004163223,0.000082,0.094752,14.814854,1.4684446450925925,false,0.067872,2020-08-14 23:19:11,7c6e63b465
c280b0ddd0,van Maanen's Star 8,Icy body,3541,0.36464490938360267,0.209172,4830.6015,20,0.000015791611152232915,No atmosphere,null,684.1959224806944,0.011084133915150037,0.088025,5.273659,294.622044,1.9364481092824075,false,0.031203,2020-08-14 23:24:48,7c6e63b465
d24440ee14,van Maanen's Star 9,Icy body,3537,0.44448182569282046,0.338367,5564.825,20,0.0017000391808536888,Thin Neon,null,684.1959224806944,0.006852002457444737,0.088025,5.273659,114.622049,1.1493841313310185,false,1.070456,2020-08-15 07:33:17,7c6e63b465
68555ae8f9,van Maanen's Star 10,Icy body,4954,0.33054096374611,0.155036,4368.0555,20,0.000012644224031581546,No atmosphere,null,25273.58838253588,9.908376117805265,0.002884,7.02503,246.501691,1.9304014178935187,false,0.082403,2020-08-15 07:41:14,7c6e63b465
994ee16fd1,Perez,Metal-rich body,19,0.08286907080583775,0.0002,313.3309375,1102,null,No atmosphere,Not terraformable,7.9999999315625,0.03900002836636364,0,10.8,293.762943,2.974080784525463,false,-0.288005,2020-09-07 21:07:28,b542a7c726
49b31d0b0b,Denver's Legacy,Rocky body,67,0.6488879680489543,0.31,4408.395,611,null,No atmosphere,null,49.99999991721065,0.13400009728002768,0,348.799985,208.801984,18.94144476875,false,0.251461,2020-09-07 21:07:28,b542a7c726
0049c400fa,Richardson,Rocky body,122,0.671909335931379,0.34,4536.9985,462,null,No atmosphere,null,124.99999806836806,0.24500017988462588,0,357.799986,152.974234,46.827935568321756,false,0.406523,2020-09-07 21:27:06,b542a7c726
b7920dccb7,LHS 3746 1,High metal content world,19,0.05913527179334059,0.00026,422.9099375,309,null,No atmosphere,Not terraformable,5.79205831443287,0.03826760196324372,0.000039,0.010938,192.68257,5.794054752037037,true,-0.449555,2020-09-07 21:50:08,d66941479d
fdfe138449,LHS 3746 2,Icy body,27,0.06341753957201307,0.001298,912.467,230,null,No atmosphere,Not terraformable,9.763609410983797,0.05420211256403799,0.000019,0.038702,346.217033,-9.766974655983796,false,-2.58305,2020-09-07 21:50:08,d66941479d
4cd0540761,LHS 3746 3,Icy body,62,0.27001928892764404,0.086162,3602.84025,152,0.008436186834443622,Thin Sulphur dioxide,Not terraformable,34.196001512037036,0.1250046641560387,0.000022,0.002626,54.828794,34.20778899596065,true,-0.673552,2020-09-07 13:39:09,d66941479d
677db79f61,LHS 3746 4,Icy body,161,0.6346230622867421,0.8639,7441.463,293,1651.2426350851222,Thick Methane-rich,Not terraformable,141.3269589344676,0.3219284079300535,0.000349,0.036239,170.196747,141.37566228005787,false,-0.245689,2020-09-07 13:38:30,d66941479d
87aa30fec4,LHS 3746 5,Icy body,278,0.8906195768247943,1.987804,9528.514,373,6383.1360868492475,Thick Methane,Not terraformable,321.3373737202778,0.5566516326034847,0.001029,-0.058721,16.190789,321.44813906701387,false,-0.051439,2020-09-07 13:38:47,d66941479d
f629034596,LHS 3746 6,Icy body,520,0.9323475773568345,2.163175,9714.969,53,0.4008175271453244,Neon-rich,Not terraformable,826.0887047206945,1.044624955376721,0.00282,0.038516,48.287559,1.8252602112962961,false,-1.586177,2020-09-07 13:38:52,d66941479d
1b2276557f,LHS 3746 7,Icy body,795,0.7648576422920309,1.375483,8553.066,43,0.2758947076239822,Neon-rich,Not terraformable,1556.2768611643519,1.5934332103061142,0.00083,-0.076531,211.107477,0.8871089252777777,false,-0.406891,2020-09-07 13:38:36,d66941479d
ffe06818b3,LHS 3746 8,Class I gas giant,1378,0.6108789777925135,27.091908,42474.348,37,null,No atmosphere,Not terraformable,3551.6923224484954,2.762058469310486,0.000225,0.019831,20.450935,1.7332609932175926,false,0.285027,2020-09-07 13:39:36,d66941479d
f3435f3c73,LHS 3746 9,Icy body,1984,1.061320446382853,2.99821,10719.938,27,0.5801055930816679,Helium,Not terraformable,6134.753908824074,3.9762533629744365,0.01181,0.044765,227.703323,1.938713242962963,false,0.331911,2020-09-07 13:38:43,d66941479d
49654abfc3,Stopover Minor,Class II gas giant,1497,2.939923258237861,379.999054,72511.648,160,null,No atmosphere,null,949.9999935980209,3.000002163638817,0,0.057582,197.156959,1.5869252440393518,false,-0.417624,2020-09-06 05:49:31,2be7f6a40a
72c1635913,Stopover Major,Class I gas giant,2994,3.386942323572837,449.99884,73516.752,144,null,No atmosphere,null,1799.9999777034723,6.000004327277567,0,9.575403,5.770629,1.6980241412152777,false,0.229495,2020-09-06 05:54:29,2be7f6a40a
1cfd264c44,WX Ursae Majoris C 1,Rocky Ice world,8874,0.4626686963879434,0.264126,4818.979,90,5.826848013816925,Thick Argon-rich,Not terraformable,81.2709566067824,0.17768195106596527,0.000653,-0.128597,196.241409,81.27166073282407,false,0.0124,2020-09-08 00:23:30,c18453c5ee
daab680ec9,WX Ursae Majoris C 2,Icy body,8499,0.33408251065094935,0.159125,4401.765,48,0.000012892978040957316,No atmosphere,Not terraformable,727.0466812230902,0.7657045961944965,0.000251,4.036559,64.623142,1.2870391644212964,false,-0.245358,2020-09-08 00:23:35,c18453c5ee
643c645064,WX Ursae Majoris C 3,Icy body,9294,0.3600185051860905,0.195141,4695.657,44,0.00025136017764618797,No atmosphere,Not terraformable,1169.557648676389,1.05123741985226,0.018872,-0.125603,326.572378,1.3351029060532407,false,0.298835,2020-09-08 00:23:24,c18453c5ee
748cfb500d,Mercury,Metal-rich body,206,0.37588835103398993,0.055,2439.7,401,null,No atmosphere,Not terraformable,87.96910030974537,0.3870983647295857,0.2056,7,29.124,58.64600111792824,false,0.036826,2020-09-08 12:07:00,d9bc2db03b
9d566e5b31,Venus,High metal content world,359,0.9052270113450551,0.815,6051.8,735,93.18950900567481,Hot thick Carbon dioxide,Not terraformable,224.70099782502314,0.723325688208141,0.0067,3.395,55.186001,243.01848545262732,false,3.094469,2020-09-08 12:07:00,d9bc2db03b
3c01558645,Earth,Earth-like world,499,0.9999686429450564,1,6378.1,288,0.9990787688132248,Suitable for water-based life,Not terraformable,365.2563732531366,1.0000007212129391,0.0167,0,114.207832,0.997269752199074,false,0.401426,2020-09-08 12:07:00,d9bc2db03b
2f3b6c6d9c,Mars,Earth-like world,724,0.3773690618814674,0.107,3396.2,260,2.303390698248211,Suitable for water-based life,Terraformed,686.9710016029861,1.5236785671113833,0.0934,1.85,286.536985,1.0259570632291666,false,0.439648,2020-09-08 12:07:00,d9bc2db03b
44f4a5c6e2,Jupiter,Class I gas giant,2580,2.5293417504360067,317.799622,71492,147,null,No atmosphere,Not terraformable,4332.589813404629,5.204265814002057,0.048775,1.305,275.066007,0.4135416756597222,false,0.054629,2020-09-08 12:07:00,d9bc2db03b
c6c4dd195e,Saturn,Class I gas giant,5012,1.1120262414010167,95.159035,59000,87,null,No atmosphere,Not terraformable,10759.219665218287,9.582015324280281,0.055723,2.48524,336.013854,0.4404166556597222,false,0.466526,2020-09-08 12:07:00,d9bc2db03b
c6d3c439af,Uranus,Class I gas giant,9183,0.9053919113722684,14.539695,25559,56,null,No atmosphere,Not terraformable,30687.149890042823,19.229409029354585,0.04722,0.772556,96.998853,0.7183300335300926,false,1.706408,2020-09-08 12:07:00,d9bc2db03b
c6760ed522,Neptune,Class I gas giant,14889,1.1375808427054088,17.149633,24764,45,null,No atmosphere,Not terraformable,60190.030684074074,29.80994266710843,0.008678,1.767975,273.219421,0.6712999953703704,false,0.494277,2020-09-08 12:07:00,d9bc2db03b
78d98f1109,Pluto,Rocky body,21144,0.06670630868303133,0.00218,1153,55,0.0040684993042190976,Thin Methane,Not terraformable,6.393943533854167,0.000013596588724120123,0,0.001,0,6.387000166412037,false,2.086209,2020-09-08 12:07:00,d9bc2db03b
e3e2c76f9e,Charon,Rocky body,21144,0.02825758236303145,0.000253,603.5,39,0,No atmosphere,Not terraformable,6.393943533854167,0.0001172274501730525,0,0.001,179.999995,6.387000166412037,true,0,2020-09-08 12:07:00,d9bc2db03b
573f37d8c6,90482 Orcus,Rocky Ice world,15675,0.005176236801765751,0.000107,917,35,null,No atmosphere,null,90509.05014629745,39.46902956745827,0.21799,44.044498,305.572497,0.5494999951388889,false,0.513248,2020-09-08 12:07:00,d9bc2db03b
59f6110b5b,(307261) 2002 MS4,Icy body,19222,0.013056696486296876,0.00028,934,34,null,No atmosphere,null,98349.25402645717,41.71702882811219,0.144,17.677,164.461499,0.6826786814351852,false,-0.507365,2020-09-08 12:07:00,d9bc2db03b
ad3b7efc4c,Salacia,Rocky Ice world,18664,0.15617492993434942,0.0028,854,34,null,No atmosphere,null,98856.59855273033,41.86003061390566,0.109,23.936001,35.987054,0.8884184434143518,false,-0.437534,2020-09-08 12:07:00,d9bc2db03b
3b81320704,Haumea,Icy body,25403,0.06984407762747137,0.00066,620,33,null,No atmosphere,null,103703.79796734606,43.21802901912026,0.19126,28.19,101.789281,0.16299999935185186,false,-0.328372,2020-09-08 12:07:00,d9bc2db03b
a0752d0d72,Quaoar,Rocky Ice world,21021,0.008252325021066759,0.000234,1074,33,null,No atmosphere,null,104262.24726769677,43.373031590033186,0.034,7.987,179.364555,0.9490581571527777,false,0.234474,2020-09-08 12:07:00,d9bc2db03b
0009f4febd,Makemake,Icy body,25634,0.058564543251992764,0.000736,715,32,null,No atmosphere,null,112817.84830821874,45.71503261803512,0.15586,29.006849,235.525895,0.3237916564467593,false,-0.33764,2020-09-08 12:07:00,d9bc2db03b
e9d1ff9fd6,(225088) 2007 OR10,Icy body,23049,0.010800362878417968,0.000435,1280,27,0,No atmosphere,Not terraformable,199841.14915131943,66.92504771734028,0.5066,30.943001,269.235511,1.2408295282754631,false,-0.453617,2020-09-08 12:07:00,d9bc2db03b
62f89c1c02,Eris,Icy body,39807,0.08421076869276171,0.0028,1163,26,null,No atmosphere,null,203684.58634173608,67.78104395767981,0.44,44.044498,227.820267,1.0791666763194445,false,0.471323,2020-09-08 12:07:00,d9bc2db03b
fde560b614,Sedna,Icy body,290369,0.017873603737279357,0.000435,995,20,null,No atmosphere,null,4160999.9758225693,506.2003718035273,0.854,11.82872,311.290007,1.0974784319444444,false,-0.143725,2020-09-08 12:07:00,d9bc2db03b
edae639f4e,Persephone,Icy body,484510,1.954317076274715,9.9997,14427.148,20,null,No atmosphere,null,5474999.96092581,700.0004968804011,0.6,30,121.143654,1.597788094212963,false,-0.367077,2020-09-08 12:07:00,d9bc2db03b
8d3c50d87c,Wolf 629 1,Gas giant with water-based life,475,5.302650439920541,770.135315,76863.744,162,null,No atmosphere,Not terraformable,548.353908514537,0.9510741737091448,0.000151,0.001448,315.742143,0.9320684591435184,false,-1.833135,2020-09-04 07:52:34,2859d9d11d
7ecbea920c,Wolf 629 2,Class I gas giant,646,0.9190500705538648,52.957451,48414.836,39,null,No atmosphere,Not terraformable,868.2480495837037,1.292021180462497,0.002198,-0.027696,132.723297,2.000572386898148,false,-1.894059,2020-09-05 14:01:42,2859d9d11d
18c0fabfb6,Wolf 629 3,Class I gas giant,816,0.8657174945761136,33.249069,39526.3,33,null,No atmosphere,Not terraformable,1236.6782046026622,1.6356042162448374,0.000722,0.01549,104.847874,0.48201953418981486,false,-0.102719,2020-09-07 10:56:46,2859d9d11d
119fd78550,Wolf 629 4,Icy body,1212,2.1394807783297654,13.649961,16110.018,24,2.1090914137675796,Helium,Not terraformable,2237.366926338889,2.428465250432204,0.000408,-0.004656,254.347208,0.6426498887384259,false,0.211693,2020-09-04 07:51:37,2859d9d11d
065ab3516b,Wolf 437 1,Class I gas giant,1930,2.615937550772324,345.059204,73251.688,68,0,No atmosphere,Not terraformable,4380.737741788194,3.8598716055788085,0.010322,0.043811,323.078487,1.980545876886574,false,0.753373,2020-09-07 18:02:09,f91773f0c1
10eb41e2d9,Wolf 437 2,Class I gas giant,2400,2.4396071274210005,311.820496,72106.912,61,0,No atmosphere,Not terraformable,6093.649607565625,4.809792237685038,0.000013,-0.936575,141.39399,1.7500602474421296,false,-0.245286,2020-09-07 18:02:09,f91773f0c1
b484018d38,Wolf 437 3,Gas giant with water-based life,3325,6.736188342475699,983.3703,77061.232,183,null,No atmosphere,Not terraformable,10010.506681821991,6.696462002736915,0.00725,0.010624,230.793082,2.3431046629745373,false,-2.801338,2020-09-08 07:58:04,f91773f0c1
2a0139e097,Carener AB 1,Class II gas giant,4102,4.229531085134089,586.096375,75079.768,166,null,No atmosphere,null,7692.922872525695,8.688574801579044,0.001492,-2.027446,338.841085,1.0342993127430555,false,-0.190014,2020-07-30 13:00:32,f36f68d889
bf1cba1b6a,Carener C 1,Icy body,316809,0.11822806162723086,0.008327,1692.65525,303,6.146389711324945,Thick Carbon dioxide,null,26.471959082060188,0.09286272868540903,0.000001,0.025714,185.507122,26.28634891230324,true,-0.493366,2020-07-30 13:00:32,434434e372
217b8ee590,Carener C 2,Icy body,316867,0.4055257185890462,0.266242,5167.894,154,526.2835825314581,Thick Argon-rich,null,59.163092325127316,0.15873934924643282,0.000053,-0.000698,309.919424,58.926994347627314,true,-0.944895,2020-07-30 13:00:32,434434e372
f9c1b947e4,Carener C 3,Icy body,316904,0.5757051060975773,0.675876,6910.6355,102,2.1403344744633603,Argon-rich,null,93.56882216201389,0.21547891785667642,0.000109,0.000009,26.888727,93.30042248467592,false,0.260337,2020-07-30 13:00:32,434434e372
4559068d76,Carener C 4,Icy body,316912,0.7280220837573557,1.207297,8213.3305,88,2.371640914137676,Argon-rich,null,148.29461083368057,0.292910039360353,0.000064,0.118468,229.688965,147.99237729466435,true,0.070681,2020-07-30 13:00:32,434434e372
c21323f5d8,Carener C 5,Icy body,316969,1.0415943701628485,2.87869,10603.095,59,0.5488172726967678,Helium,null,530.8156695078935,0.6854038048785543,0.000663,0.208809,77.348921,1.4099540813310185,false,0.308032,2020-07-30 13:00:32,434434e372
07336a647a,Carener C 6,Icy body,317238,1.116277888044664,3.329174,11014.546,52,0.6351451085615594,Helium,null,868.7017899420487,0.9518411561578463,0.00025,0.020263,150.355925,1.965798675752315,false,-0.070827,2020-07-30 13:00:32,434434e372
42bf7fe2be,Carener C 7,Icy body,317258,0.7159349513612021,1.171822,8159.782,45,0.24247584736244757,Neon-rich,null,1368.0532574653937,1.288405804493847,0.00054,0.007384,236.728544,1.2570564546064813,false,0.101143,2020-07-30 13:00:32,434434e372
