id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,planetId
8767f503fc,Rhea,Icy body,5011,0.02691516375208343,0.000386,763.8,73,0,No atmosphere,4.518211784733796,0.0035234988024631024,0.001258,0.345,0,4.518211858692129,false,0,2020-09-08 12:07:00,c6c4dd195e
82c65b9e37,Titan,Rocky Ice world,5010,0.13792421732077756,0.022499,2576,94,1.0027463453047125,Thick Methane-rich,15.94499926324074,0.008167694907653521,0.0288,0.34854,0,5819.924910130324,false,0,2020-09-08 12:07:00,c6c4dd195e
e3094f085a,Iapetus,Rocky body,5009,0.02277153844392925,0.000302,734.5,81,0,No atmosphere,79.32150253542824,0.023802607421977835,0.028612,15.47,0,79.32150507506945,true,0,2020-09-08 12:07:00,c6c4dd195e
9957902b0e,Ariel,Rocky body,9183,0.027554198826164108,0.000227,578.9,57,0,No atmosphere,2.5199999411921294,0.0012768896327519721,0.0012,0.26,0,2.519999955300926,false,0,2020-09-08 12:07:00,c6d3c439af
72d432a14b,Umbriel,Icy body,9183,0.02332163067402972,0.000196,584.7,50,0,No atmosphere,4.144000027465278,0.0017780998334652098,0.0039,0.128,0,4.1440001338194445,true,0,2020-09-08 12:07:00,c6d3c439af
4fdea9c632,Titania,Icy body,9184,0.03867793502359556,0.000591,788.4,50,0,No atmosphere,8.706233912592593,0.0029138778837667642,0.0011,0.34,0,8.706234380810185,true,0,2020-09-08 12:07:00,c6d3c439af
d4ecd4e987,Oberon,Rocky body,9184,0.03543518161455724,0.000505,761.4,57,0,No atmosphere,13.463233632071757,0.003900589687778557,0.0014,0.058,0,13.463233383854167,true,0,2020-09-08 12:07:00,c6d3c439af
54513aa985,Triton,Icy body,14890,0.07972804851489296,0.00359,1353.4,40,null,No atmosphere,-5.876853924108796,0.002371417056053258,0.000016,-23.115,0,-5.876854082175926,false,null,2020-09-08 12:07:00,c6760ed522
4a5ea6920a,Vanth,Rocky Ice world,15675,0.003738082703213611,0.000007,276,35,0,No atmosphere,9.539999895625,0.00006036181235889075,0.007,21,327.889095,9.540863298773148,false,0.26523,2020-09-08 12:07:00,573f37d8c6
5b77abe386,Actaea,Rocky Ice world,18664,0.001329244975982747,0.000003,303,34,0,No atmosphere,5.489999704340278,0.00003756068878304563,0.0084,11.821146,96.9482,0.9169088516550925,false,-0.520236,2020-09-08 12:07:00,ad3b7efc4c
0457c45e37,Hi'iaka,Icy body,25403,0.00476705671875,0.000003,160,33,0,No atmosphere,49.1199987354051,0.0003334271562212549,0.0513,126.356,288.263247,1.448877535763889,false,0.324726,2020-09-08 12:07:00,3b81320704
4b987ed2e0,Wolf 629 2 a,Icy body,642,0.040955324332211274,0.000484,693.3491875,32,null,No atmosphere,2.228108407175926,0.0018088984220868327,0.000003,0.001089,333.106724,2.228192605474537,true,-1.347606,2020-09-04 07:57:01,7ecbea920c
2bd0df6faa,Wolf 629 2 d,Icy body,647,0.031387231705944374,0.00022,533.9730625,32,null,No atmosphere,23.458555892662037,0.008689421868948433,0.00017,-1.119922,110.88694,23.45944125787037,true,0.025855,2020-09-04 07:57:10,7ecbea920c
3eb6ecbbd3,Wolf 629 2 e,Icy body,647,0.03702460944369574,0.000361,629.7858125,32,null,No atmosphere,37.51778768168982,0.011883602552937272,0.00865,3.412252,33.874327,37.51920212784722,false,0.038694,2020-09-04 07:57:14,7ecbea920c
1df5d54e7a,Wolf 629 2 f,Icy body,642,0.05810823574245407,0.001374,980.751625,32,null,No atmosphere,56.02050158712964,0.01552463199273932,0.003092,0.072934,357.76426,56.022620806967595,false,-0.28119,2020-09-04 07:57:19,7ecbea920c
b5ffc68a93,Wolf 629 3 a,Icy body,814,0.09800999660174968,0.006343,1622.54475,28,null,No atmosphere,7.58606354119213,0.003506069056590322,0.000126,0.039929,39.838168,-7.588150816712963,false,3.097319,2020-09-07 10:56:47,18c0fabfb6
9df69b0fdf,Wolf 629 3 b,Icy body,814,0.07963642688597192,0.003479,1333.078875,28,null,No atmosphere,16.399893081851854,0.005861878717068865,0.001427,0.238446,122.581723,16.4044046553125,false,0.155127,2020-09-07 10:56:45,18c0fabfb6
1f7e154be0,Wolf 629 3 c,Icy body,812,0.07671123463159124,0.003117,1285.652,28,null,No atmosphere,35.08083453333334,0.009731716751567374,0.001531,0.025509,109.626025,35.090485344606485,true,-0.500038,2020-09-07 10:56:45,18c0fabfb6
fd2b00415a,Wolf 629 3 d,Icy body,822,0.07739042039404719,0.003198,1296.52275,28,null,No atmosphere,59.863845645277785,0.013896941840067914,0.000331,0.039823,139.902112,59.88031516346065,true,0.257816,2020-09-07 10:56:47,18c0fabfb6
6ba8e57119,Wolf 437 1 a,Icy body,1929,0.033165453602816315,0.00026,564.7135625,32,0,No atmosphere,1.6741404240856483,0.002792315189812458,0.000348,0.101685,166.045235,1.6741517233680554,true,-0.100926,2020-09-07 18:02:09,065ab3516b
bfa43fb8fa,Wolf 437 1 b,Icy body,1931,0.03483506302493891,0.000302,593.854,31,0,No atmosphere,2.442902712905093,0.0035923116708972648,0.000145,0.645944,199.812505,2.4429192814004628,false,-0.523576,2020-09-07 18:02:09,065ab3516b
2cfa7438f4,Wolf 437 1 c,Icy body,1932,0.03162124099405541,0.000226,539.19925,29,0,No atmosphere,4.414422092615741,0.005329491496601696,0.00407,-0.003551,180.712209,4.414452179293981,true,-0.32544,2020-09-07 18:02:09,065ab3516b
26c4b2bd77,Wolf 437 1 d,Icy body,1930,0.048405759471744886,0.000797,818.399125,28,0,No atmosphere,9.096737675092593,0.008630321189693244,0.003106,-0.820237,61.177864,9.096798844328704,false,-1.14973,2020-09-07 18:02:09,065ab3516b
60e19276c9,Wolf 437 1 g,Icy body,1925,0.04076405997338027,0.00048,692.096125,26,0,No atmosphere,33.25524774414352,0.02048063072786971,0.001893,-1.264198,184.464606,33.25546963362268,false,-0.462102,2020-09-07 18:02:09,065ab3516b
9c15793534,Wolf 437 2 a,Icy body,2401,0.09666154941046205,0.006144,1607.989625,29,0,No atmosphere,1.6152417218287038,0.0026359342020269142,0.000537,-0.47041,316.014811,1.4799604121874999,true,0.507113,2020-09-07 18:02:09,10eb41e2d9
97fde82f01,Wolf 437 3 a,Icy body,3325,0.18747482651265285,0.041624,3005.28,51,0,No atmosphere,1.5128821272569444,0.003700448825166534,0.000401,-0.196346,199.337077,1.5129271670949074,true,-0.452647,2020-09-08 07:58:04,b484018d38
2e8e0b7ecd,Carener AB 1 a,Icy body,4100,0.07443607450089072,0.002852,1248.439625,84,null,No atmosphere,5.759036651365741,0.007592361650463652,0.000005,-0.081389,300.359939,5.759380590289352,true,-0.151871,2020-07-30 13:00:32,2a0139e097
b1ba13646f,Carener AB 1 b,Icy body,4101,0.06669763386123581,0.002064,1121.9775,83,null,No atmosphere,9.083186517708333,0.010287325212338733,0.001721,-0.397598,140.789576,9.083729417083333,false,0.363879,2020-07-30 13:00:32,2a0139e097
431883fbf7,Carener AB 1 e,Icy body,4099,0.10534498020243085,0.007891,1745.5955,80,null,No atmosphere,22.473116577777777,0.01881853633235971,0.000103,0.647113,268.539904,22.474458023078704,true,-0.442283,2020-07-30 13:00:32,2a0139e097
63407ba643,Carener AB 1 f,Icy body,4098,0.11422045955678949,0.009987,1885.949625,79,null,No atmosphere,36.74922441994213,0.026120158244811835,0.00012,0.280714,57.082449,36.751420286226846,true,-0.118231,2020-07-30 13:00:32,2a0139e097
e1b8c856a0,Carener AB 1 i,Icy body,4090,0.11246938755737208,0.009547,1858.23575,76,null,No atmosphere,136.6215723532176,0.06268396945917293,0.000176,0.837237,186.928443,1.2738127699421296,false,-0.000605,2020-07-30 13:00:32,2a0139e097
67672fd97c,Carener C 2 a,Icy body,316867,0.10481783212817505,0.00832,1796.919375,112,null,No atmosphere,2.439078357488426,0.00033253238055144324,null,-42.199572,20.605482,2.4768941076157405,true,-0.340043,2020-07-30 13:00:32,217b8ee590
196ad32aa1,Carener C 4 a,Icy body,316913,0.18697727353299742,0.044087,3097.02975,85,0.0002581298593634345,No atmosphere,13.38582003005787,0.001715392703128294,null,68.752872,256.882711,13.628038238541665,true,0.145512,2020-07-30 13:00:32,4559068d76
e2b951e7ff,LHS 3776 2 a,Icy body,362,0.049032882254383466,0.000832,830.8114375,119,null,No atmosphere,2.279408138101852,0.001000000721212939,0.008142,0.929192,228.881422,2.2796021600925926,true,0.041013,2020-09-07 18:45:44,c5084c89bb
9dc6eb344a,LHS 3776 2 b,Icy body,363,0.032573336609286185,0.000247,555.394875,119,null,No atmosphere,3.173005870648148,0.0012467121604625218,0.000037,0.595612,79.027136,3.1732757041203703,true,0.249103,2020-09-07 18:45:44,c5084c89bb
8f6e7bf305,LHS 3776 4 a,Icy body,628,0.07298480258114357,0.002693,1225.142125,94,null,No atmosphere,1.0239086424305555,0.0014703678682441968,0.000797,0.015543,122.625217,1.023973618287037,false,0.173451,2020-09-03 00:45:01,ec2a442bc6
9ce094a3f5,LHS 3776 4 b,Icy body,627,0.08390895151951047,0.004058,1402.60825,94,null,No atmosphere,1.673248837939815,0.0020399782012260953,0.000096,-0.0138,5.092664,1.6733550802777777,true,0.523412,2020-09-03 00:45:08,ec2a442bc6
114e7150c8,LHS 3776 4 c,Icy body,630,0.10287312615885755,0.007367,1706.78525,92,null,No atmosphere,6.279940406481481,0.004926693072864706,0.000127,-0.016511,65.765675,6.280338522569444,false,0.388892,2020-09-03 00:44:54,ec2a442bc6
da49f11ba9,LHS 3776 5 a,Icy body,895,0.14017617704619748,0.018074,2290.206,91,null,No atmosphere,1.8535796552893518,0.0034242182435495054,0.000019,0.016474,146.16238,1.8537591606365742,false,-0.359227,2020-09-07 18:51:12,49e0ce0c7a
ca22bd2af3,LHS 3776 5 b,Icy body,894,0.12479441095153423,0.012913,2051.637,83,null,No atmosphere,16.64578707681713,0.01479415511955278,0.005752,0.186774,182.087905,16.64739928943287,false,-0.013959,2020-09-07 18:51:11,49e0ce0c7a
3ac6bebf04,LHS 3776 5 c,Icy body,896,0.15549583690315594,0.024319,2522.30725,82,null,No atmosphere,29.47414845780093,0.021652835304706648,0.006849,2.142468,152.75198,-29.4769971921875,false,1.802875,2020-09-07 18:51:12,49e0ce0c7a
27a7b95caf,LHS 3776 5 d,Icy body,893,0.1080773567344706,0.008501,1788.760375,81,null,No atmosphere,40.77914964269676,0.026885165663920775,0.002372,-3.081085,129.846052,40.783095756354165,true,-0.183176,2020-09-07 18:51:11,49e0ce0c7a
079494afde,LHS 3776 5 e,Icy body,899,0.12068306335495084,0.011718,1987.412875,80,null,No atmosphere,70.36382125483797,0.03867706859215477,0.001764,2.239749,224.899189,70.37063693233796,false,0.32258,2020-09-07 18:51:13,49e0ce0c7a
f800565a1f,LHS 3776 6 a,Icy body,1549,0.09750126127061094,0.006293,1620.347875,87,null,No atmosphere,6.132684992974537,0.01038273743052681,0.000047,-0.000375,197.643859,6.133149570254629,true,-0.075562,2020-09-03 00:39:24,354e90330d
17f6a80f99,LHS 3776 6 b,Icy body,1538,0.13705602669986114,0.01681,2233.6715,79,null,No atmosphere,15.569641082372685,0.019322523487656167,0.001372,-0.009451,172.818631,15.570820668032406,true,-0.826133,2020-09-03 00:39:52,354e90330d
0ef9cce2f7,LHS 3776 6 c,Icy body,1535,0.10711638274644307,0.008279,1773.150125,76,null,No atmosphere,25.53359363917824,0.026871141638866253,0.000719,-1.801001,292.443958,25.53552782665509,true,0.323929,2020-09-03 00:39:42,354e90330d
dd7082967d,LHS 3776 6 d,Icy body,1561,0.15016283504274505,0.02203,2442.92725,74,null,No atmosphere,33.365661899247684,0.03211771316881584,0.000757,-0.03935,292.624299,33.368185773645834,false,0.0552,2020-09-03 00:40:01,354e90330d
b3c8890f2e,LHS 3776 6 e,Icy body,1533,0.15969932445198304,0.025988,2572.87925,140,1.20405355601283,Methane,61.65230301795139,0.04836274727204189,0.013719,3.77019,87.763054,-61.65697458069445,false,-2.897284,2020-09-03 00:40:20,354e90330d
f5a59e4475,LHS 3776 6 f,Icy body,1556,0.236370931449487,0.08536,3832.787,146,5.703983469035283,Thick Methane,187.86636905538194,0.10165079764553761,null,-84.570006,115.149821,72.78058779364584,false,0.274429,2020-09-03 00:39:00,354e90330d
7e4ee0cbbd,LHS 3776 7 a,Icy body,1957,0.14985045522023796,0.021895,2437.96775,77,null,No atmosphere,3.529752846122685,0.006495825769070989,0.000038,-0.018305,352.498321,3.4087070650231484,false,-0.240388,2020-09-03 00:42:53,afbcdfdd97
d3a4946315,LHS 3776 7 b,Icy body,1959,0.18125777535395213,0.037752,2910.7585,73,0.0005086617320503331,No atmosphere,5.267224860960648,0.008482542995798804,0.000542,-0.104958,96.429505,5.129367575601852,false,-0.45582,2020-09-03 00:42:32,afbcdfdd97
9db193bacf,LHS 3776 7 c,Icy body,1954,0.17035779423576336,0.031629,2748.18675,134,1.383737663459166,Methane,14.167011336041666,0.016405531455931346,0.000413,-0.012542,97.258216,13.978931642303241,true,-0.055631,2020-09-03 00:43:06,afbcdfdd97
c92a322eea,LHS 3776 7 d,Icy body,1957,0.17460022344987658,0.033931,2811.64475,130,1.4539799222797927,Methane,22.526085376736113,0.022349199189169344,0.000175,0.006676,204.569613,22.310011892881946,true,-0.031342,2020-09-03 00:42:27,afbcdfdd97
e6ebeeaa68,LHS 3776 7 e,Icy body,1947,0.26269097983210676,0.107297,4076.20225,61,0.0016595273723168024,Thin Nitrogen,55.61480781546296,0.04082552349177588,0.001552,-0.080844,181.984797,55.33697355303241,true,-0.485566,2020-09-03 00:42:23,afbcdfdd97
d2cd7222f0,LHS 3776 8 a,Icy body,2768,1.0982546770863981,4.313331,12639.776,44,0.799014156180607,Helium,718.7830353224768,0.09838873961248167,null,62.975775,243.310019,2.0227752702430557,false,-0.17208,2020-09-03 00:40:43,d193a7ab97
6d726d7e0a,Flousop A 2 a,Rocky body,19,0.06326937447406591,0.000427,523.96428125,163,null,No atmosphere,0.25465280783564814,0.00002067163406041046,null,61.754602,286.678059,0.26414730450231483,false,-0.079272,2020-09-08 01:55:55,0e0ff14761
3bec37ca30,Flousop A 7 a,Icy body,81,0.0695530360593894,0.002499,1208.9535,85,null,No atmosphere,4.504808328217592,0.0002841499084829821,null,68.569372,32.674508,4.621267286273148,false,0.018265,2020-09-06 20:14:36,0dd9536dfc
a705cd1ba4,Flousop AB 2 a,Icy body,2180,0.18324195298794396,0.041602,3038.98925,20,null,No atmosphere,264.29285191827546,0.01556179338806926,null,58.093371,23.156284,266.6170185408218,false,-0.234923,2020-09-06 20:10:12,180280c40a
efb823f9cb,Flousop B 4 a,Icy body,645,0.045173382655324085,0.000509,677.0209375,116,null,No atmosphere,2.4071936668055556,0.00014980505558050033,null,-40.995646,134.396553,2.4313230078472223,false,-0.005195,2020-09-06 20:14:01,63420716ed
69b9e08fa4,Flousop B 5 a,Icy body,652,0.0492485463430106,0.000658,737.2261875,103,null,No atmosphere,2.9456654080671294,0.0001685850252463119,null,8.032634,40.486438,2.985994833125,false,0.443487,2020-09-06 20:11:19,c344134dbe
199df33f3b,LHS 411 A 9 a,Icy body,845,0.11887878129655323,0.011219,1959.33825,85,null,No atmosphere,1.0399157388310185,0.0014611530422809688,0.0021,0.006727,322.756136,1.0399755067824075,false,-0.440652,2020-09-04 20:44:21,76688013ee
869ad34404,LHS 411 A 10 a,Icy body,848,0.03589319518297794,0.000329,610.6275625,82,null,No atmosphere,2.585657078912037,0.001000000721212939,0.006744,0.271806,153.51038,2.58574256068287,false,-0.50304,2020-09-04 20:44:15,aaf473a273
cb07210a2a,LHS 411 A 11 a,Icy body,1141,0.07652818620606122,0.003068,1277.031125,78,null,No atmosphere,0.9122019564699074,0.001632964601323901,0.000521,0.049314,184.465934,-0.8045089726041667,false,3.077662,2020-09-04 20:43:21,f76ee145fc
6e73eaaf30,LHS 411 A 11 b,Icy body,1139,0.06841789942064727,0.00222,1148.883875,77,null,No atmosphere,1.1890223594675926,0.001948540625538529,0.000004,0.003184,207.713194,-1.071248833252315,false,2.742163,2020-09-04 20:43:29,f76ee145fc
1804d1d874,LHS 411 A 12 a,Icy body,1673,0.045223033714507435,0.000645,761.701,59,null,No atmosphere,1.7863544462962964,0.0016316078193329526,0.000004,0.037544,286.656062,-1.7864281947800926,false,-2.201654,2020-09-04 20:44:51,c1df684a86
4edbb579d8,LHS 411 A 12 b,Icy body,1673,0.039000255917667564,0.000422,663.4481875,59,null,No atmosphere,5.544573758483796,0.003471758246159048,0.000016,0.000206,188.708349,5.544803020300926,false,0.075479,2020-09-04 20:44:38,c1df684a86
495230915b,LHS 411 A 12 c,Icy body,1673,0.05589102252055549,0.001225,944.238125,59,null,No atmosphere,12.7639207575,0.006052852525767401,0.005364,0.673325,212.286849,12.764448271261575,false,0.017738,2020-09-04 20:44:41,c1df684a86
6c46d3f7e5,LHS 411 A 12 d,Icy body,1672,0.037622585781923526,0.000379,640.147125,58,null,No atmosphere,22.49322279736111,0.008830903634979344,0.000263,2.011205,302.266405,22.49415232773148,false,-0.406356,2020-09-04 20:44:36,c1df684a86
fa9e8fb5d5,LHS 411 A 12 e,Icy body,1672,0.05288833753493724,0.001032,890.9316875,58,null,No atmosphere,31.244014562280096,0.01099382003847599,0.007854,0.161782,319.167913,31.24530825976852,false,1.084256,2020-09-04 20:44:43,c1df684a86
d0e6ea93d6,LHS 411 A 12 f,Icy body,1674,0.03640543878217619,0.000343,619.082375,58,null,No atmosphere,56.07937842055556,0.01623701365819106,0.00255,3.61498,22.665009,2.157131539479167,false,-0.294757,2020-09-04 20:44:46,c1df684a86
e15a1b8472,LHS 411 A 13 a,Icy body,2121,0.1229454265937509,0.012368,2022.917,217,72.47019985196151,Thick Methane,1.6699192562615741,0.0031216360973135163,0.000631,-0.330549,35.36063,1.5907519275462962,true,-0.378804,2020-09-04 20:45:13,ee39363615
76d41e1a74,LHS 411 A 13 b,Icy body,2119,0.14826767411845035,0.02125,2414.57525,210,93.87557858376512,Thick Methane,4.415738499826389,0.005969265025403199,0.003016,0.002327,306.431133,4.308742388414352,true,-0.366713,2020-09-04 20:45:18,ee39363615
b7ec3fa66c,LHS 411 A 13 c,Icy body,2126,0.1440805939847567,0.019568,2350.4715,60,null,No atmosphere,11.48514925605324,0.011289543369457866,0.012032,-0.123371,171.476895,11.34448364195602,false,0.195662,2020-09-04 20:45:10,ee39363615
b7615ebb8b,LHS 411 A 14 a,Icy body,2172,0.03726219245209762,0.000363,629.5114375,54,null,No atmosphere,2.0828265006944444,0.001000000721212939,0.003276,-0.054331,313.474889,-2.082964771238426,false,-2.592465,2020-09-04 20:50:27,fec526278f
55c343b362,LHS 411 A 14 b,Icy body,2174,0.04361814576451882,0.000588,740.52475,54,null,No atmosphere,2.9063694592939813,0.0012487212958890064,0.003473,-2.25038,139.130694,2.90656296443287,true,0.422233,2020-09-04 20:50:36,fec526278f
c48c6371e4,LHS 411 A 14 c,Icy body,2175,0.03541322893731046,0.000316,602.4836875,54,null,No atmosphere,6.764897041851851,0.002193170414657446,0.01528,-0.032557,66.043934,6.765346288368055,false,0.346685,2020-09-04 20:50:33,fec526278f
ab1af144ee,LHS 411 A 15 a,Icy body,2849,0.18450137755206494,0.039759,2960.75475,59,null,No atmosphere,1.6062521824074074,0.0029991040969170025,0.002188,-0.000885,290.892504,1.6063864931944445,true,-0.341524,2020-09-04 20:42:37,d5c4829f73
eaaa22cb53,LHS 411 A 15 b,Icy body,2845,0.11415803397333654,0.009978,1885.615,53,null,No atmosphere,8.984949094826389,0.009450601946030238,0.00584,0.024797,170.440961,8.985700614502313,true,0.458924,2020-09-04 20:42:34,d5c4829f73
ea3bcbcbb8,LHS 411 A 15 c,Icy body,2843,0.11310387923189771,0.009713,1869.056625,51,null,No atmosphere,16.70029773204861,0.014286698016128247,0.002022,0.548452,65.017332,16.70169467707176,false,0.398652,2020-09-04 20:42:40,d5c4829f73
cc0ba9278c,LHS 411 A 15 d,Icy body,2858,0.09307098754635931,0.005499,1550.312375,51,null,No atmosphere,24.918513027604167,0.018655085798402343,0.000749,-0.004072,174.289516,24.920603601886572,false,-0.488545,2020-09-04 20:42:45,d5c4829f73
2cb8ebd9ec,LHS 411 B 2 a,Icy body,188920,0.047413877643407994,0.000752,803.2314375,59,null,No atmosphere,2.6100581442824073,0.001000000721212939,0.001106,-0.019674,217.718997,2.6103252186921297,true,0.153063,2020-09-04 20:46:03,79b90ce1d5
a3b3a06696,LHS 411 B 2 b,Icy body,188919,0.037363900415288344,0.000371,635.543625,59,null,No atmosphere,5.506573451886574,0.0016449565810866852,0.011266,-0.331284,97.714039,5.507137145034722,false,-0.272309,2020-09-04 20:46:01,79b90ce1d5
40968460e6,LHS 411 B 3 a,Icy body,188650,0.030623810894826752,0.000206,523.1045625,52,null,No atmosphere,3.846201355810185,0.001000000721212939,0.001369,0.034626,51.328004,3.846379256354167,false,-0.064848,2020-09-04 20:46:51,094431a23b
d34c429378,LHS 411 B 4 a,Icy body,189248,0.06931665630800271,0.002314,1165.325875,45,null,No atmosphere,1.861976804560185,0.001109684948806895,0.000615,0.008923,231.079957,1.707977099363426,false,0.34909,2020-09-04 20:46:34,d58d67d370
9981ae34eb,LHS 411 B 4 b,Icy body,189252,0.04013416437809763,0.000458,681.334125,45,null,No atmosphere,2.456850544722222,0.001334963432077045,0.000229,0.020867,239.617574,2.2886866333912037,true,0.196464,2020-09-04 20:46:29,d58d67d370
c17e8a2066,LHS 411 B 4 c,Icy body,189251,0.03596604815330078,0.000331,611.860125,45,null,No atmosphere,3.1932735194791664,0.0015899163666800774,0.000255,0.024975,210.145622,3.0107487047569443,false,0.13254,2020-09-04 20:46:32,d58d67d370
962c77c861,LHS 411 B 5 a,Icy body,189332,0.045559514453273824,0.000669,772.8728125,40,null,No atmosphere,2.512724449236111,0.0013875178663281603,0.000011,-0.259147,251.200492,2.3537359072685184,false,0.124641,2020-09-04 20:45:57,c3955eb9c9
e5c06e9bff,LHS 411 B 5 b,Icy body,189332,0.05540106925667951,0.001194,936.327125,40,null,No atmosphere,7.03705095306713,0.0027567819488092484,0.00458,0.00587,358.240154,6.817360608796297,true,-0.180809,2020-09-04 20:45:53,c3955eb9c9
e0d719cd24,LHS 411 B 5 c,Icy body,189331,0.05103926928617337,0.000935,863.253,40,null,No atmosphere,21.108382691944445,0.005733835678836436,0.000118,-3.563208,312.910722,20.81326328738426,false,-0.213792,2020-09-04 20:45:51,c3955eb9c9
da66d19e6b,LHS 411 B 6 a,Icy body,188583,0.06204138597017773,0.001655,1041.70025,37,null,No atmosphere,0.8609788837268518,0.0010411993926229058,0.000181,0.04551,325.310616,-0.8610029664467592,false,-2.403631,2020-09-04 20:45:29,ca533ca878
7dbb2d95de,LHS 411 B 6 b,Icy body,188583,0.06192791237070039,0.001659,1043.9134375,36,null,No atmosphere,2.1609807456018517,0.0019229714627037133,0.000193,-0.101151,133.312151,2.161041052326389,false,-0.375365,2020-09-04 20:45:36,ca533ca878
338c45a79e,LHS 411 B 7 a,Icy body,188606,0.03936134914420258,0.000432,668.1768125,35,null,No atmosphere,1.8257295919791667,0.001000000721212939,0.000419,1.037158,31.561409,1.8257809825810185,true,-0.44106,2020-09-04 20:45:44,ab6c22ab81
9da2c72a70,LHS 411 B 7 b,Icy body,188604,0.033430514182273705,0.000267,569.9918125,35,null,No atmosphere,5.64683587462963,0.0021228180431149012,0.004151,-12.458169,158.119665,5.646994421099537,false,0.385444,2020-09-04 20:45:40,ab6c22ab81
02a05a8de5,LHS 411 B 8 a,Icy body,189009,0.03421743223915236,0.000285,582.08075,30,null,No atmosphere,6.91914544613426,0.0033936872023120315,0.001042,-0.068534,250.979304,6.9193713141203705,false,0.408646,2020-09-04 20:47:29,a30d40067b
738218f41d,LHS 411 B 8 b,Icy body,189009,0.0426223663390415,0.000548,723.196,30,null,No atmosphere,15.292689204212964,0.005758279509085218,0.001166,0.000641,5.590045,15.293187791574075,true,-0.114655,2020-09-04 20:47:34,a30d40067b
a223abbb96,LHS 411 B 8 c,Icy body,189005,0.04086743870843469,0.000484,694.0943125,30,null,No atmosphere,37.51247776327546,0.010473392365370746,0.001892,-0.000042,88.432713,37.5137017345949,false,-0.208064,2020-09-04 20:47:32,a30d40067b
0d308bae4a,LHS 411 B 8 d,Icy body,189010,0.03751987163391425,0.000376,638.4806875,30,null,No atmosphere,81.20623727640047,0.017526549815519536,0.00097,-3.132627,176.595699,1.1506599576851853,false,0.479454,2020-09-04 20:47:26,a30d40067b
21060765a2,LHS 411 B 9 a,Icy body,187786,0.07066012047638041,0.002447,1186.9005,29,null,No atmosphere,4.871858559826388,0.0035801172476113323,0.000685,0.004354,85.812253,4.872452194282407,false,0.098415,2020-09-04 20:47:21,a421a7368b
de3955f034,LHS 411 B 9 b,Icy body,187782,0.07362074002599837,0.002763,1235.591375,28,null,No atmosphere,11.483467908368056,0.006340879297445642,0.000044,-0.0301,185.622996,11.48486787795139,false,-0.397898,2020-09-04 20:47:01,a421a7368b
93aa02b795,LHS 411 B 9 c,Icy body,187788,0.06912959313159688,0.002294,1161.84775,28,null,No atmosphere,18.168640219502315,0.008609588757631294,0.000038,-0.038353,173.956035,18.170853976689816,false,-0.147223,2020-09-04 20:47:00,a421a7368b
c4f71dc04e,LHS 411 B 9 f,Icy body,187792,0.09822855570023428,0.006437,1632.70375,28,null,No atmosphere,68.96922916725694,0.020950981419641287,0.006557,-2.342698,184.307894,68.9776348508912,true,0.444061,2020-09-04 20:46:58,a421a7368b
3694270cd6,LHS 411 B 10 a,Icy body,187816,0.04764847720557357,0.000762,806.5615,24,null,No atmosphere,1.364399920462963,0.0010273225883552634,0.00026,0.260535,197.996512,1.2756664447222223,false,-0.233618,2020-09-04 20:47:57,919b1b1e0f
82ee7470ea,LHS 411 B 10 b,Icy body,187816,0.04957500618880963,0.000858,839.06725,24,null,No atmosphere,3.145294953831019,0.0017927511505547117,0.000336,-0.257472,98.158909,3.031485738865741,false,-0.167378,2020-09-04 20:50:00,919b1b1e0f
94a6c0ccad,LHS 411 B 10 c,Icy body,187814,0.05923187196976619,0.001452,998.596625,24,null,No atmosphere,7.091972631990741,0.00308264669394509,0.000203,0.013587,293.268314,6.951213045474536,false,0.281196,2020-09-04 20:50:16,919b1b1e0f
efdda41245,LHS 411 B 10 d,Icy body,187813,0.059670881106240636,0.001484,1005.8199375,24,null,No atmosphere,17.859339714050925,0.0057058800650536265,0.00025,0.042453,111.091149,17.692078192233797,false,0.087884,2020-09-04 20:50:08,919b1b1e0f
52ff47ff8b,LHS 411 B 10 e,Icy body,187814,0.2736851628287564,0.128389,4368.404,24,0.000011114325191216381,No atmosphere,172.94524996369213,0.02592297243608428,null,16.419959,85.449222,1.9030855910069442,false,-0.119299,2020-09-04 20:47:38,919b1b1e0f
ae2fc85395,Lacaille 8760 4 a,Icy body,542,0.03799506231791755,0.000389,645.350625,85,null,No atmosphere,3.728288398298611,0.0009574899320885855,0.000193,-0.027623,261.197847,3.7291961675462963,true,0.373662,2020-09-08 12:54:26,e016a4efd4
66be5e1257,Lacaille 8760 4 b,Icy body,542,0.04313936810872093,0.00056,726.677375,85,null,No atmosphere,5.139297771238426,0.0011859428461451357,0.00519,0.097531,281.995479,-5.140550294571759,false,1.872029,2020-09-08 12:54:25,e016a4efd4
5e2a3dfa0d,Lacaille 8760 4 c,Icy body,544,0.03489649878852848,0.000301,592.347875,85,null,No atmosphere,21.491196282488428,0.0030782337757594837,0.001796,0.020243,293.245395,21.49643172224537,true,0.277766,2020-09-08 12:54:31,e016a4efd4
