id,name,type,age,spectralClass,luminosity,absoluteMagnitude,solarMasses,solarRadius,surfaceTemperature,rotationalPeriod,updateTime
e5c17020ea,LHS 1963,M (Red dwarf) Star,1066,M1,V,12.45108,0.4375,0.592315675053918,3514,1.8679837073842591,2020-08-30 14:49:38
8905aa31bb,LHS 1963 4,Y (Brown dwarf) Star,1066,Y4,V,22.5513,0.011719,0.0601196261682243,356,1.262557500763889,2020-08-30 14:49:38
7b29375814,LHS 287 A,M (Red dwarf) Star,8068,M3,V,8.97438,0.351563,0.532043410496046,3050,2.03333904494213,2020-09-08 15:43:17
d7920c17bb,LHS 287 B,M (Red dwarf) Star,8068,M4,Va,8.98143,0.335938,0.5434874938892883,3014,2.0108400439583334,2020-09-08 15:43:20
95345104e5,DX 1217,T (Brown dwarf) Star,9298,T9,V,18.305008,0.070313,0.12670898058950394,729,0.4705396599189815,2020-09-08 16:17:18
3d19fa1588,WISE 1217+1626 B,Y (Brown dwarf) Star,7204,Y3,V,21.738983,0.035156,0.07498168799424874,429,0.24969528312499997,2020-09-08 16:17:22
bfb0578546,G 99-49,M (Red dwarf) Star,5744,M3,V,8.721436,0.390625,0.5489501768511862,3183,2.5199827270949076,2020-09-08 13:12:05
afc8669be8,Tau Ceti,G (White-Yellow) Star,344,G,V,5.743164,0.828125,0.873626685837527,5084,4.0601477177662035,2020-09-08 07:09:05
54de60c315,Saktsak A,G (White-Yellow) Star,1006,G4,Vab,5.023041,1.046875,0.9633787951114307,5631,3.8341882025347225,2020-09-06 17:26:40
4f5efcb34a,Saktsak B,K (Yellow-Orange) Star,1006,K9,Va,7.530426,0.484375,0.6523742688713156,3842,2.7924856845949075,2020-09-06 17:26:40
fedbf53d26,Chi Orionis,G (White-Yellow) Star,688,G2,V,4.80954,1.046875,1.0320738461538461,5836,4.212485596967593,2020-09-06 21:37:07
4f1ef5cf50,37 Xi Bootis,G (White-Yellow) Star,10218,G6,V,5.500824,0.890625,0.9225158763479511,5490,2.6774729479282406,2020-09-05 11:10:06
d0c2e58c9b,Gl 566 B,K (Yellow-Orange) Star,1686,K,V,8.034119,0.453125,0.6232909388928828,3499,2.030632029652778,2020-09-05 11:10:06
50b9cdd6db,LHS 415,M (Red dwarf) Star,4850,M6,V,11.026794,0.265625,0.4465026484543494,2596,1.6666635391203704,2020-09-08 05:48:29
6dfc5c8556,Gliese 618 B,M (Red dwarf) Star,6850,M3,V,8.937012,0.367188,0.5242004428468727,3099,1.6671743869791666,2020-09-08 05:48:25
9274c2960a,Core Sys Sector ZU-P a5-0,T (Brown dwarf) Star,10334,T2,V,15.518127,0.070313,0.19271848166786484,1124,0.7341531627662037,2020-06-27 21:05:17
ce2c7ad072,Tascheter Sector LD-J a9-2,Y (Brown dwarf) Star,4148,Y1,V,20.077972,0.023438,0.09060668296189792,565,0.510328521388889,2020-08-30 20:34:36
59d535e80b,Wolf 922 A,M (Red dwarf) Star,9060,M4,V,12.471085,0.328125,0.5093383637670741,2938,2.1953344348148147,2020-09-08 13:14:10
9166d989c6,Wolf 922 B,M (Red dwarf) Star,9060,M9,VI,11.471176,0.175781,0.3578491214953271,2094,1.2201193316319445,2020-09-08 13:14:12
5ac5caaf85,Rana,K (Yellow-Orange giant) Star,10994,K7,IV,3.849045,0.492188,0.6913757124370956,4022,2.620192081053241,2020-09-04 16:36:07
59e9149698,LHS 149,M (Red dwarf) Star,10798,M7,V,10.495331,0.242188,0.4146422890007189,2358,1.5372915327314816,2020-08-30 04:01:20
0e5c8fa994,Groombridge 1618 A,K (Yellow-Orange) Star,11322,K9,V,8.240173,0.515625,0.6490172825305536,3820,3.240162787534722,2020-09-08 07:27:38
c9503a2dd0,Groombridge 1618 B,L (Brown dwarf) Star,11322,L7,V,13.682388,0.117188,0.26852414665708124,1453,1.1516329521180555,2020-09-08 07:27:38
71c5cd3d97,Ross 47 A,M (Red dwarf) Star,8810,M3,V,12.820084,0.34375,0.5194701480948958,3039,2.1998980483796298,2020-09-08 15:01:14
e37d014014,Ross 47 B,L (Brown dwarf) Star,8810,L5,V,13.245316,0.113281,0.26254270021567216,1625,1.2193581309722223,2020-09-08 15:01:34
9e8a24ed3e,Omicron-2 Eridani,K (Yellow-Orange) Star,3412,K1,V,6.022186,0.789063,0.8798827663551402,4971,3.4595077053356484,2020-09-08 13:57:14
97b5797e0b,Omicron Eridani B,White Dwarf (DA) Star,13034,null,VII,6.884186,0.214844,0.021514891445003594,24534,1.6519334737731481,2020-09-08 13:57:14
66f454fe23,Omicron Eridani C,M (Red dwarf) Star,3988,M2,V,8.484833,0.414063,0.5802306714593818,3269,2.338502281840278,2020-09-08 13:57:14
9a118aa782,Wolf 562,M (Red dwarf) Star,4324,M2,V,11.694244,0.410156,0.5842894953271028,3248,1.9304704776967592,2020-09-07 19:23:18
196561e792,FN Virginis A,M (Red dwarf) Star,8020,M4,V,9.155457,0.347656,0.5243224615384615,2947,2.1027626690393517,2020-09-08 16:17:21
a87e0a6b8d,FN Virginis B,M (Red dwarf) Star,8020,M6,Va,10.492325,0.242188,0.3865356146657081,2524,1.3188814021527777,2020-09-08 16:17:24
8313d2bf3a,V780 Tauri,M (Red dwarf) Star,8452,M4,V,9.134033,0.339844,0.5165405032350827,2984,2.0732960385069443,2020-09-08 15:02:11
ca55a2dcb6,GJ 1083 B,M (Red dwarf) Star,10206,M5,V,9.803619,0.285156,0.46801755283968366,2687,1.637178073425926,2020-09-08 15:02:13
faa8763e51,EZ Aquarii,M (Red dwarf) Star,5624,M2,V,8.690842,0.394531,0.5527343666427031,3194,2.0819923744675926,2020-09-08 15:19:28
97294f2d11,EZ Aquarii B,M (Red dwarf) Star,7596,M3,V,8.802444,0.367188,0.5488586168224299,3124,2.079746934537037,2020-09-08 15:19:28
556e71e646,Core Sys Sector ZU-P a5-2,L (Brown dwarf) Star,3504,L4,V,12.93161,0.121094,0.2879028267433501,1668,1.3164667183912035,2020-09-08 03:04:25
e7401e6325,Lung,K (Yellow-Orange) Star,694,K0,Va,5.558609,0.796875,0.9081420560747664,5127,2.678068941539352,2020-08-28 15:21:01
5be214ed8c,Wolf 1453 A,M (Red dwarf) Star,6470,M1,V,9.293686,0.421875,0.5923461797268152,3438,2.1409396609953704,2020-09-08 08:56:38
61a5b01b77,Wolf 1453 B,M (Red dwarf) Star,6470,M4,Va,9.369431,0.300781,0.4566955341480949,3007,1.9413072820717592,2020-09-08 08:56:38
d063893e69,Barnard's Star,M (Red dwarf) Star,8098,M4,V,13.265167,0.335938,0.5001525463695183,2936,1.984533893888889,2020-09-08 04:14:25
b21046988d,LP 771-95,M (Red dwarf) Star,9188,M5,V,9.631058,0.3125,0.4798583810208483,2761,1.9055298063310184,2020-09-06 16:49:42
ab1ce8dd64,LP 771-96,M (Red dwarf) Star,6364,M2,V,8.616379,0.386719,0.5587768224299066,3232,3.0398527752546296,2020-09-08 12:12:20
8fa0ba563d,LHS 3356 A,M (Red dwarf) Star,11100,M3,V,10.023529,0.367188,0.5245665909417685,3068,4.206651560266204,2020-09-03 19:47:21
9212faa0ce,LHS 3356 B,M (Red dwarf) Star,11100,M9,VI,11.760498,0.167969,0.323333705248023,2061,1.4586495369212964,2020-09-03 19:47:21
9c4adc6b87,LHS 3356 C,M (Red dwarf) Star,11100,M5,Va,9.689438,0.308594,0.4594726096333573,2785,1.3912727022337963,2020-09-03 19:47:21
249e66cfc2,LHS 1375,M (Red dwarf) Star,10244,M6,V,10.206039,0.269531,0.44540402012940333,2510,1.4400251497685186,2020-08-31 04:48:40
589d89b947,Lushertha A,K (Yellow-Orange) Star,836,K4,Va,6.2798,0.734375,0.8305663263838965,4541,4.140422362627315,2020-09-01 10:35:52
940cd56220,Lushertha B,M (Red dwarf) Star,836,M2,Va,8.509613,0.375,0.5924376937455068,3218,1.6672044814467593,2020-09-01 10:35:52
1672155649,5 G. Capricorni,K (Yellow-Orange) Star,8064,K2,V,6.089706,0.789063,0.7899779956865565,4877,3.7827187834722222,2020-08-30 15:45:43
722b49435c,LP 271-25 A,M (Red dwarf) Star,10106,M6,V,10.089264,0.273438,0.4541930927390367,2554,2.461470777199074,2020-09-08 16:12:26
d6373d3646,LP 271-25 B,L (Brown dwarf) Star,10106,L9,V,14.071686,0.105469,0.26431273040977715,1339,1.0172618739120372,2020-09-08 16:12:28
323cf96f89,Ross 556 A,M (Red dwarf) Star,12006,M6,V,11.272675,0.265625,0.42977900215672177,2601,1.7514030148148148,2020-09-08 15:43:30
9d4f39bb55,Ross 556 B,L (Brown dwarf) Star,12006,L6,V,13.573807,0.113281,0.2461547663551402,1556,0.774703701423611,2020-09-07 00:28:47
46666bf43a,Atagat A,M (Red dwarf) Star,6188,M3,V,8.828003,0.382813,0.542907675053918,3123,1.9481320012268517,2020-09-08 14:44:33
f998e502d6,Atagat B,M (Red dwarf) Star,6188,M6,Va,10.252304,0.292969,0.4354858145219267,2513,1.6961296893171298,2020-09-08 14:44:33
4c3baeb96a,LHS 262 A,White Dwarf (DC) Star,10908,null,VII,14.242264,0.792969,0.012054443565780015,6021,1.6715543812152778,2020-09-06 14:10:13
58a6e0ef3b,LHS 262 B,M (Red dwarf) Star,10908,M2,Va,8.56572,0.414063,0.5587768224299066,3271,1.8299137140625,2020-09-06 14:10:13
84b7d76b95,LHS 2,M (Red dwarf) Star,8252,M4,V,9.352097,0.339844,0.501678424155284,2879,2.1982123434375,2020-07-31 00:17:43
b09fd9d220,BR Piscium,M (Red dwarf) Star,6306,M4,V,10.186737,0.324219,0.5038757268152408,2881,1.7960802752314815,2020-09-03 20:39:20
9d21839c7a,12 Ophiuchi A,K (Yellow-Orange) Star,400,K0,V,5.938538,0.8125,0.8725890668583752,5071,4.1117962921875,2020-09-08 01:50:23
e71bb0c6be,12 Ophiuchi B,K (Yellow-Orange) Star,400,K8,Va,7.003128,0.605469,0.783599804457225,3958,2.9687583239699076,2020-09-08 01:50:23
4af3416724,12 Ophiuchi C,M (Red dwarf) Star,400,M4,Va,8.856674,0.378906,0.5756225334291877,3014,2.3963848534027776,2020-09-08 01:50:26
ce6359deef,Ross 780,M (Red dwarf) Star,5950,M3,V,11.882004,0.386719,0.5417480373831776,3149,2.520348161296296,2020-09-06 12:14:39
624c539718,Sameni,K (Yellow-Orange) Star,1590,K0,Va,5.512878,0.792969,0.9220580762041697,5142,4.177780469363426,2020-09-03 14:10:42
f7de0f3c17,Taliesin A,M (Red dwarf) Star,7800,M4,V,9.21109,0.347656,0.5141906312005752,2938,2.3568950228125,2020-09-08 12:05:42
b08e2c16cb,Taliesin B,L (Brown dwarf) Star,7800,L3,V,12.939117,0.128906,0.2553710884255931,1768,0.8621326527083334,2020-09-08 12:05:49
412077c0ef,Taliesin C,M (Red dwarf) Star,7800,M5,Va,9.630325,0.34375,0.5057067433501078,2691,2.183428379201389,2020-09-08 12:05:49
18e819c3d3,BD-07 4419 A,F (White) Star,5096,F3,IV,11.223923,1.175781,1.184906030194105,6980,7.922479557719907,2020-09-07 22:50:18
4ca1aabd6a,BD-07 4419 B,M (Red dwarf) Star,5096,M1,Va,7.925156,0.4375,0.649139347232207,3517,2.5921910855671295,2020-09-07 08:54:09
c8fdcd4336,LHS 3885,K (Yellow-Orange) Star,4800,K9,V,8.411575,0.515625,0.6733703177570094,3799,2.3401475031828705,2020-08-29 12:29:22
36f6bddece,Bidmere,M (Red dwarf) Star,4302,M2,V,8.452744,0.40625,0.5690917268152408,3325,2.220393883506944,2020-08-12 17:00:50
e7ab66c89e,LHS 2459 A,M (Red dwarf) Star,3334,M2,V,12.24144,0.417969,0.5794067232207045,3307,1.8239194996180554,2020-09-08 15:02:00
99dad4c34e,LHS 2459 B,M (Red dwarf) Star,3334,M9,VI,11.213196,0.21875,0.390563933860532,2127,1.353322810173611,2020-09-08 15:02:04
90030bf038,LHS 2459 C,L (Brown dwarf) Star,3334,L7,V,14.247269,0.09375,0.20703123508267435,1453,0.9577597506944445,2020-09-08 15:02:04
b248b7dc35,Struve 2398,M (Red dwarf) Star,7628,M7,V,11.240799,0.265625,0.4418639597411934,2475,1.9904015852430557,2020-09-08 08:09:17
5d066b90aa,Struve 2398 B,M (Red dwarf) Star,1720,M1,V,12.070068,0.429688,0.5850219295470884,3446,2.9293131586921297,2020-09-07 21:41:28
352e60c87f,Wolf 630,M (Red dwarf) Star,11274,M4,V,10.312973,0.324219,0.48754877929547086,2869,1.6082679723726852,2020-09-07 16:22:02
d689c0cbce,Wolf 630 B,M (Red dwarf) Star,5998,M2,V,8.573914,0.390625,0.5696715916606758,3232,1.8562276465046297,2020-09-07 16:22:01
28348d7cd4,LHS 1723,M (Red dwarf) Star,9366,M5,V,9.775375,0.296875,0.4615478475916607,2723,1.8499543356597223,2020-09-06 15:31:38
d2e720dc87,CE Bootis,M (Red dwarf) Star,5476,M2,V,8.428391,0.402344,0.580108652767793,3312,2.3667623734606478,2020-09-07 20:53:28
7f6366c63d,Gliese 569 B,M (Red dwarf) Star,7674,M4,V,9.019379,0.355469,0.5374145334291877,3003,2.5826642494675927,2020-09-07 20:53:28
62c28ba01a,LHS 1302,M (Red dwarf) Star,11264,M7,V,10.615997,0.238281,0.4105834651329978,2379,2.1625125482986114,2020-08-08 19:33:05
605b46202d,Apan,M (Red dwarf) Star,12518,M8,V,11.154465,0.207031,0.38131710711718186,2181,1.6041372374421297,2020-08-09 03:54:07
1245495f7b,Wolf 636,M (Red dwarf) Star,9912,M4,V,10.077133,0.324219,0.49374385046728975,2937,1.9618869473611111,2020-08-30 07:42:01
d221e4e2d5,LHS 1339 A,M (Red dwarf) Star,5524,M2,V,12.424652,0.390625,0.5497741250898635,3249,1.9555159408333334,2020-08-30 11:44:35
8a45f2b314,LHS 1339 B,L (Brown dwarf) Star,5524,L6,V,13.350021,0.125,0.26632689000718907,1575,1.2519279961574075,2020-08-30 11:44:35
c7fee8f69d,LHS 1339 C,L (Brown dwarf) Star,5524,L1,V,11.808319,0.183594,0.3717651186196981,1901,1.3466724793287037,2020-08-30 11:44:35
c5cba0b10b,DG Canum Venaticorum A,M (Red dwarf) Star,11632,M8,V,11.199677,0.207031,0.37200924802300506,2185,1.3228642142592593,2020-09-08 08:38:27
1a7d5a5c05,DG Canum Venaticorum B,T (Brown dwarf) Star,11632,T1,V,14.912399,0.078125,0.21978757153127246,1210,0.8803894731944444,2020-09-07 18:51:33
b28f512f5f,DG Canum Venaticorum C,T (Brown dwarf) Star,11632,T0,V,14.769974,0.089844,0.2042541365923796,1297,0.8331574888541667,2020-09-07 18:51:33
4e3950e44e,EQ Pegasi,M (Red dwarf) Star,11352,M7,V,11.185425,0.265625,0.42977900215672177,2499,1.749187085162037,2020-09-06 18:11:36
d4ad338454,BD+19 5116 B,M (Red dwarf) Star,8926,M5,V,9.602844,0.308594,0.4719543120057513,2802,1.7457439464236113,2020-09-06 18:11:36
f4868a0348,Wolf 424,M (Red dwarf) Star,11396,M8,V,10.878479,0.230469,0.4044189446441409,2256,1.532777297662037,2020-09-07 10:32:24
0f7117316f,Wolf 424 B,M (Red dwarf) Star,8886,M5,V,9.474472,0.324219,0.49163815384615384,2828,1.850861362685185,2020-09-07 10:32:24
fe51a9b19b,Fomalhaut,A (Blue-White) Star,1440,A0,V,1.838623,2.242188,1.6358641092739037,9806,0.640471245625,2020-09-07 15:26:39
a771cc68ee,G 175-42,M (Red dwarf) Star,2814,M4,V,8.711868,0.484375,0.6504210956146657,3767,2.541852784675926,2020-08-23 08:31:12
3940a63a88,Haghole,M (Red dwarf) Star,12886,M9,V,11.237991,0.199219,0.37527460531991375,2156,1.3266736056481483,2020-09-08 14:58:52
e9952a4413,Teegarden's Star,M (Red dwarf) Star,11502,M,V,15.230545,0.078125,0.20181275053918044,1172,0.802891007974537,2020-09-04 09:21:10
0e5abb01af,Core Sys Sector YU-P a5-1,Y (Brown dwarf) Star,400,Y1,V,20.267563,0.023438,0.09582519051042415,568,0.3182346805787037,2020-07-02 00:23:52
87c55464ad,LFT 65,White Dwarf (DQ) Star,10250,null,VII,16.17012,1.136719,0.006500243709561466,5257,0.9209860336111111,2020-06-09 23:31:24
76dcf59fed,LFT 65 5,Y (Brown dwarf) Star,10250,Y3,V,21.522873,0.015625,0.07168578576563624,459,1.6938340483680554,2020-09-08 15:17:15
ef87c1b252,LHS 1610,M (Red dwarf) Star,8964,M5,V,9.50531,0.316406,0.5025329230769231,2777,1.940069365,2020-09-02 12:56:54
b37cb878ec,LHS 1805 A,M (Red dwarf) Star,11780,M8,V,11.035324,0.21875,0.3889770007189073,2219,1.3264108326967592,2020-09-07 19:43:10
73e916620f,LHS 1805 B,T (Brown dwarf) Star,11780,T5,V,16.647217,0.054688,0.15774534579439253,958,0.6445499232291666,2020-09-07 03:43:05
a52a27234d,WISE 0855-0714,Y (Brown dwarf) Star,1758,Y4,V,22.7202,0.046875,0.06506347663551403,368,0.30771032111111113,2020-09-08 12:21:07
ac0a7236cd,Xi Ursae Majoris,G (White-Yellow) Star,5816,G,V,4.154434,1.046875,1.0099792609633358,6003,3.9630187454398147,2020-09-07 20:31:59
35d7661290,Xi Ursae Majoris AB 1,Y (Brown dwarf) Star,5816,Y4,V,22.34021,0.011719,0.0642089777138749,387,1.1587542710185186,2020-09-07 20:31:59
ff226ecf4a,Xi Ursae Majoris AB 2,Y (Brown dwarf) Star,5816,Y3,V,21.201538,0.015625,0.07537840977713875,466,1.0078886296990741,2020-09-07 20:31:59
8ab0aafb20,Xi Ursae Majoris AB 3,Y (Brown dwarf) Star,5816,Y4,V,22.464081,0.011719,0.06179809633357297,371,1.3180518868055555,2020-09-07 20:31:59
7dd3bdeb8c,Xi Ursae Majoris B,G (White-Yellow) Star,11540,G8,V,5.734146,0.898438,0.779998688713156,5312,3.2165342487731485,2020-09-07 20:31:59
ee5a73cb8b,Ross 154,M (Red dwarf) Star,12300,M9,V,13.06076,0.199219,0.35806272322070454,2075,1.160229143576389,2020-09-08 04:45:22
cc035ee64a,Parutis,F (White) Star,548,F4,Vb,3.801682,1.351563,1.1729430452911573,6760,2.9918099902314816,2020-08-30 22:27:32
e84326b623,LHS 380,M (Red dwarf) Star,5880,M2,V,13.649902,0.382813,0.5467834248741912,3251,2.5373346319791668,2020-09-07 06:44:45
869c2e1109,Gliese 563.2 B,M (Red dwarf) Star,8096,M4,V,13.805786,0.335938,0.5048827951114306,2964,1.9645421164583334,2020-09-07 06:44:45
9dfae4469f,Core Sys Sector VO-R a4-0,L (Brown dwarf) Star,8644,L3,V,12.910736,0.140625,0.26650998705966933,1742,2.301516374212963,2020-08-30 20:40:15
5a389f7e1f,Bhritzameno,K (Yellow-Orange) Star,1274,K5,Va,6.742996,0.585938,0.7466430021567217,4305,3.6143538581481485,2020-09-04 18:43:08
3f79d803a5,LTT 8181,M (Red dwarf) Star,8818,M4,V,10.242538,0.367188,0.533416718907261,3016,1.7778971446180556,2020-09-08 15:29:43
12c7d05ff0,Gl 799 B,M (Red dwarf) Star,11420,M7,V,10.630951,0.238281,0.4127197124370956,2365,1.6666970075925924,2020-09-08 15:30:02
7c6e63b465,van Maanen's Star,White Dwarf (D) Star,12867,null,VII,14.294128,0.203125,0.02304076923076923,22746,1.1416061890393518,2020-08-14 13:44:09
b542a7c726,70 Ophiuchi,K (Yellow-Orange) Star,8452,K1,V,5.580536,0.894531,0.9336547289719627,5318,3.5157592390740744,2020-09-07 21:07:28
33ed1e5daf,70 Ophiuchi B,K (Yellow-Orange) Star,6912,K4,V,6.294342,0.695313,0.8048705334291877,4597,3.0293541040740743,2020-09-07 21:07:28
49d08c8d1b,Tascheter Sector CL-Y d127 A,F (White) Star,4238,F4,Vb,3.746078,1.347656,1.186797964054637,6807,2.061573731701389,2020-09-08 15:30:04
e9467d7554,Tascheter Sector CL-Y d127 B,K (Yellow-Orange) Star,4238,K1,Va,5.676804,0.761719,0.8921203393242272,5034,2.9860086450925927,2020-09-08 09:54:17
d66941479d,LHS 3746,M (Red dwarf) Star,11378,M8,V,10.990479,0.222656,0.3855590740474479,2252,1.6200359609837964,2020-08-19 17:37:20
024762ff02,Cuspoor,K (Yellow-Orange) Star,1662,K4,V,6.832169,0.679688,0.8036193357296909,4508,3.171709581365741,2020-09-08 05:49:14
fc8693e27b,Gliese 667 B,K (Yellow-Orange) Star,2260,K,V,8.025238,0.441406,0.6138000287562905,3533,3.441366964930556,2020-09-08 05:49:17
8727658c0e,Gliese 667 C,M (Red dwarf) Star,900,M1,V,8.077591,0.445313,0.6164550855499641,3483,3.151463307060185,2020-09-08 05:49:17
2be7f6a40a,Stopover,K (Yellow-Orange) Star,400,K3,V,6.513519,0.699219,0.7996520718907261,4663,2.5980243666782408,2020-08-06 11:08:05
595c540614,Gl 783 B,M (Red dwarf) Star,8122,M3,V,9.003922,0.351563,0.5241698921639109,3052,1.8868621507407408,2020-08-06 11:08:05
8a12615d6a,WX Ursae Majoris A,M (Red dwarf) Star,9788,M5,V,10.4711,0.324219,0.4920654033069734,2844,1.921208097997685,2020-09-08 00:22:57
ec50c18f19,WX Ursae Majoris B,M (Red dwarf) Star,9788,M8,Va,10.993195,0.210938,0.41333003594536305,2175,1.8395598813194445,2020-09-08 00:22:58
c18453c5ee,WX Ursae Majoris C,L (Brown dwarf) Star,9788,L8,V,13.883423,0.113281,0.27294921063982747,1376,1.0367823760648147,2020-09-08 00:22:58
d9bc2db03b,Sol,G (White-Yellow) Star,4792,G2,V,4.829987,1,0.9999999539899354,5778,2.5832745119675926,2020-09-08 12:07:00
2859d9d11d,Wolf 629,M (Red dwarf) Star,7136,M3,V,12.689972,0.378906,0.5547179985621855,3174,2.087387086284722,2020-09-03 12:12:26
f91773f0c1,Wolf 437,M (Red dwarf) Star,5748,M2,V,11.882523,0.394531,0.568115209202013,3225,2.8680498699305557,2020-09-06 13:47:59
f36f68d889,Carener A,K (Yellow-Orange) Star,934,K2,Va,5.89502,0.785156,0.8717345679367362,4843,3.627511460636574,2020-07-30 13:00:32
905739d67b,Carener B,K (Yellow-Orange) Star,934,K1,Vab,5.781448,0.691406,0.8504942976276061,5033,2.4735103567129633,2020-07-30 13:00:32
434434e372,Carener C,L (Brown dwarf) Star,934,L0,V,12.098999,0.152344,0.3078002703091301,1954,0.9604628657175925,2020-07-30 13:00:32
92491f066b,LHS 3776,M (Red dwarf) Star,2514,M1,V,8.208588,0.429688,0.592224069015097,3448,2.436426730706019,2020-08-18 13:50:11
d05f3b4dbb,Flousop A,M (Red dwarf) Star,10264,M6,V,14.761642,0.273438,0.4528808396836808,2580,1.8222278091319444,2020-09-08 01:55:55
3bda1865c7,Flousop B,L (Brown dwarf) Star,10264,L8,V,14.237488,0.101563,0.21743772250179727,1421,0.9440515857175926,2020-09-08 01:55:56
b86b8f95a3,Flousop C,L (Brown dwarf) Star,10264,L4,V,13.099319,0.125,0.257781969805895,1696,1.6156753555439816,2020-09-08 01:55:56
24337910a8,Silvanitou A,L (Brown dwarf) Star,12506,L2,V,12.203979,0.179688,0.3456115485262401,1800,1.5771289467708334,2020-09-08 11:37:43
5f3e97963b,Silvanitou B,M (Red dwarf) Star,12506,M9,VI,11.657852,0.167969,0.3500976218547807,2028,1.6660493012962962,2020-09-08 11:37:55
411c4d3f80,Silvanitou C,T (Brown dwarf) Star,12506,T9,V,18.702393,0.035156,0.12869262401150253,728,0.5128469135648148,2020-09-08 11:37:55
f446469217,LHS 411 A,M (Red dwarf) Star,378,M1,V,8.135086,0.445313,0.6010436923076923,3481,1.9631843980787036,2020-09-08 17:16:44
6c4cb38a79,LHS 411 B,L (Brown dwarf) Star,378,L5,V,13.06076,0.128906,0.28131103378864125,1638,1.0391103309027776,2020-09-08 17:16:45
9c14a40170,Lacaille 8760,M (Red dwarf) Star,5416,M1,V,8.77774,0.445313,0.6137389734004314,3420,2.8441050669328702,2020-09-04 03:00:38
59197a9630,Luyten 205-128,M (Red dwarf) Star,9142,M5,V,12.009216,0.3125,0.4811095787203451,2765,2.1133398196759257,2020-09-08 12:49:45
f7d54f76a8,Stein 2051,M (Red dwarf) Star,11442,M8,V,12.173477,0.21875,0.3850097368799425,2212,1.4415688762847223,2020-09-08 01:59:31
43542d0288,Stein 2051 B,White Dwarf (DC) Star,11472,null,VII,9.002777,0.507813,0.012542724658519052,19722,1.2213205943402778,2020-09-08 01:59:21
959fb3c2d0,Groombridge 34,M (Red dwarf) Star,9182,M4,V,10.38002,0.324219,0.49417114593817396,2864,1.62474402125,2020-09-05 10:15:54
6a201ab1bc,Groombridge 34 B,M (Red dwarf) Star,6220,M,V,14.023911,0.105469,0.2482909906542056,1396,0.881525543414352,2020-09-05 10:15:54
f696b4046d,LP 823-4 A,M (Red dwarf) Star,9930,M5,V,9.650055,0.296875,0.4828490812365205,2740,1.7897790112037038,2020-09-06 15:39:11
2be1a6dc93,LP 823-4 B,M (Red dwarf) Star,9930,M9,VI,11.640274,0.214844,0.36001582746225735,2008,1.4227644408680555,2020-09-04 20:22:28
583d5c7b5b,LHS 252 A,M (Red dwarf) Star,5876,M3,V,8.767776,0.386719,0.5453491071171819,3159,2.0978872903703705,2020-09-07 17:17:46
b3f9ac1adc,LHS 252 B,L (Brown dwarf) Star,5876,L8,V,13.909134,0.109375,0.2616882242990654,1397,0.9296217278472223,2020-09-07 17:17:46
d7dafdf148,LHS 134 A,M (Red dwarf) Star,4856,M2,V,8.465836,0.40625,0.5821227893601726,3278,2.7057194731944443,2020-08-23 02:47:09
69394b3bc6,LHS 134 B,L (Brown dwarf) Star,4856,L5,V,13.390564,0.117188,0.24435423148813804,1629,0.9758028891087963,2020-08-23 02:47:09
8703c59c41,LHS 1047,M (Red dwarf) Star,11158,M8,V,13.081223,0.222656,0.3854369633357297,2270,1.3740566750925927,2020-08-28 19:09:53
ec89debe85,V546 Persei A,M (Red dwarf) Star,11398,M8,V,11.126129,0.214844,0.3776855327102804,2205,1.1575282402662037,2020-09-07 16:12:47
e02ad371cf,V546 Persei B,L (Brown dwarf) Star,11398,L5,V,13.22731,0.128906,0.27035520920201295,1608,1.0216147046412039,2020-09-07 16:13:03
2ad4d510ea,V546 Persei C,T (Brown dwarf) Star,11398,T5,V,16.162735,0.0625,0.19311521495327102,968,0.8116457874421297,2020-09-07 16:13:03
cfd9d7c7d6,Wolf 1061,M (Red dwarf) Star,6426,M3,V,12.00943,0.375,0.5374450381020849,3147,2.775410592476852,2020-08-28 21:04:02
671ddb0061,Beurex,G (White-Yellow) Star,9228,G,V,6.737122,0.648438,0.7594909446441409,4370,3.4054384283912036,2020-09-07 21:09:36
80c751437f,Beurex B,M (Red dwarf) Star,9550,M6,V,9.967377,0.28125,0.45175170668583753,2633,2.19416142806713,2020-09-07 21:09:37
d8d260312c,Narenses,K (Yellow-Orange) Star,1878,K6,Va,6.594177,0.644531,0.8029479568655643,4296,2.8174531555324074,2020-09-05 01:38:43
a176071bcf,LHS 546 A,M (Red dwarf) Star,3098,M1,V,8.313629,0.417969,0.5701904011502517,3430,1.801954644224537,2020-09-07 23:43:32
0a68dba97b,LHS 546 B,M (Red dwarf) Star,3098,M5,Va,9.902969,0.273438,0.43594356865564343,2722,1.7038379472453704,2020-09-06 22:40:57
e3386e8666,LHS 546 C,M (Red dwarf) Star,3098,M2,Va,8.559769,0.355469,0.5419311114306254,3326,1.9915244153703704,2020-09-06 22:40:57
0fe9eda71e,LHS 316,M (Red dwarf) Star,10058,M6,V,10.240173,0.265625,0.4299926728971963,2535,1.7918242772222224,2020-08-25 20:55:32
8f8fe461b5,WISE 2220-3628,Y (Brown dwarf) Star,10542,Y5,V,24.280548,0.015625,0.049621578720345075,294,0.1618000556712963,2020-08-01 03:30:16
82b4656611,LHS 224 A,M (Red dwarf) Star,8830,M4,V,9.310516,0.332031,0.5072631258087706,2891,2.1140637688310187,2020-09-08 01:24:08
